id,num_drivers,created_at,updated_at,driver_eta
10551,8,2017-11-01 15:54:47.859209,2017-11-01 15:54:47.859209,1
10552,7,2017-11-01 15:57:27.833881,2017-11-01 15:57:27.833881,1
10553,8,2017-11-01 16:02:47.764668,2017-11-01 16:02:47.764668,1
10554,7,2017-11-01 16:03:07.860869,2017-11-01 16:03:07.860869,1
10555,6,2017-11-01 16:03:28.07842,2017-11-01 16:03:28.07842,1
10556,7,2017-11-01 16:04:07.920019,2017-11-01 16:04:07.920019,1
10557,6,2017-11-01 16:12:07.890392,2017-11-01 16:12:07.890392,1
10558,7,2017-11-01 16:13:27.743656,2017-11-01 16:13:27.743656,1
10559,6,2017-11-01 16:14:07.776754,2017-11-01 16:14:07.776754,1
10560,5,2017-11-01 16:14:47.702588,2017-11-01 16:14:47.702588,1
10561,6,2017-11-01 16:17:27.850747,2017-11-01 16:17:27.850747,1
10562,7,2017-11-01 16:19:07.84675,2017-11-01 16:19:07.84675,1
10563,6,2017-11-01 16:19:47.783034,2017-11-01 16:19:47.783034,1
10564,6,2017-11-01 16:21:07.629068,2017-11-01 16:21:07.629068,0
10565,5,2017-11-01 16:21:27.869774,2017-11-01 16:21:27.869774,0
10566,4,2017-11-01 16:22:47.753192,2017-11-01 16:22:47.753192,0
10567,3,2017-11-01 16:23:08.304679,2017-11-01 16:23:08.304679,0
10568,3,2017-11-01 16:23:27.894223,2017-11-01 16:23:27.894223,1
10569,2,2017-11-01 16:23:47.722152,2017-11-01 16:23:47.722152,1
10570,2,2017-11-01 16:24:47.833513,2017-11-01 16:24:47.833513,0
10571,1,2017-11-01 16:25:27.750849,2017-11-01 16:25:27.750849,1
10572,3,2017-11-01 16:25:47.861582,2017-11-01 16:25:47.861582,0
10573,3,2017-11-01 16:26:07.69649,2017-11-01 16:26:07.69649,1
10574,2,2017-11-01 16:27:47.738566,2017-11-01 16:27:47.738566,2
10575,3,2017-11-01 16:28:47.728272,2017-11-01 16:28:47.728272,2
10576,3,2017-11-01 16:29:27.690566,2017-11-01 16:29:27.690566,3
10577,3,2017-11-01 16:30:07.908711,2017-11-01 16:30:07.908711,2
10578,2,2017-11-01 16:30:27.995669,2017-11-01 16:30:27.995669,2
10579,2,2017-11-01 16:30:47.946611,2017-11-01 16:30:47.946611,1
10580,2,2017-11-01 16:31:27.945218,2017-11-01 16:31:27.945218,0
10581,2,2017-11-01 16:32:27.966432,2017-11-01 16:32:27.966432,1
10582,2,2017-11-01 16:33:27.709589,2017-11-01 16:33:27.709589,2
10583,2,2017-11-01 16:33:47.770113,2017-11-01 16:33:47.770113,1
10584,1,2017-11-01 16:34:07.916319,2017-11-01 16:34:07.916319,2
10585,2,2017-11-01 16:36:07.760206,2017-11-01 16:36:07.760206,2
10586,3,2017-11-01 16:36:27.820574,2017-11-01 16:36:27.820574,2
10587,2,2017-11-01 16:36:47.704018,2017-11-01 16:36:47.704018,4
10588,3,2017-11-01 16:37:47.734055,2017-11-01 16:37:47.734055,4
10589,4,2017-11-01 16:38:27.666372,2017-11-01 16:38:27.666372,3
10590,3,2017-11-01 16:39:27.808701,2017-11-01 16:39:27.808701,5
10591,3,2017-11-01 16:40:07.76281,2017-11-01 16:40:07.76281,4
10592,3,2017-11-01 16:40:47.801952,2017-11-01 16:40:47.801952,3
10593,3,2017-11-01 16:41:27.946943,2017-11-01 16:41:27.946943,2
10594,3,2017-11-01 16:41:47.726229,2017-11-01 16:41:47.726229,1
10595,3,2017-11-01 16:42:27.69592,2017-11-01 16:42:27.69592,0
10596,2,2017-11-01 16:43:08.12048,2017-11-01 16:43:08.12048,0
10597,2,2017-11-01 16:43:28.190288,2017-11-01 16:43:28.190288,1
10598,3,2017-11-01 16:44:08.249538,2017-11-01 16:44:08.249538,2
10599,4,2017-11-01 16:44:48.046473,2017-11-01 16:44:48.046473,2
10600,4,2017-11-01 16:45:28.029188,2017-11-01 16:45:28.029188,1
10601,5,2017-11-01 16:47:48.057949,2017-11-01 16:47:48.057949,1
10602,5,2017-11-01 16:49:07.985122,2017-11-01 16:49:07.985122,2
10603,5,2017-11-01 16:49:28.063705,2017-11-01 16:49:28.063705,1
10604,5,2017-11-01 16:51:28.052528,2017-11-01 16:51:28.052528,0
10605,4,2017-11-01 16:51:48.180773,2017-11-01 16:51:48.180773,0
10606,4,2017-11-01 16:52:28.133337,2017-11-01 16:52:28.133337,1
10607,5,2017-11-01 16:52:47.949891,2017-11-01 16:52:47.949891,1
10608,5,2017-11-01 16:53:08.146832,2017-11-01 16:53:08.146832,0
10609,5,2017-11-01 16:53:48.061981,2017-11-01 16:53:48.061981,1
10610,6,2017-11-01 16:57:28.067435,2017-11-01 16:57:28.067435,1
10611,7,2017-11-01 16:58:08.000365,2017-11-01 16:58:08.000365,1
10612,7,2017-11-01 16:59:08.166115,2017-11-01 16:59:08.166115,0
10613,6,2017-11-01 16:59:27.949977,2017-11-01 16:59:27.949977,0
10614,5,2017-11-01 17:00:28.170347,2017-11-01 17:00:28.170347,1
10615,6,2017-11-01 17:04:28.101696,2017-11-01 17:04:28.101696,1
10616,7,2017-11-01 17:08:28.233787,2017-11-01 17:08:28.233787,1
10617,8,2017-11-01 17:10:08.475262,2017-11-01 17:10:08.475262,1
10618,7,2017-11-01 17:10:28.180384,2017-11-01 17:10:28.180384,1
10619,8,2017-11-01 17:13:47.991521,2017-11-01 17:13:47.991521,1
10620,7,2017-11-01 17:18:48.22538,2017-11-01 17:18:48.22538,1
10621,7,2017-11-01 17:20:28.052684,2017-11-01 17:20:28.052684,0
10622,7,2017-11-01 17:21:08.219292,2017-11-01 17:21:08.219292,1
10623,6,2017-11-01 17:23:28.089578,2017-11-01 17:23:28.089578,1
10624,5,2017-11-01 17:23:47.969925,2017-11-01 17:23:47.969925,1
10625,3,2017-11-01 17:24:08.102777,2017-11-01 17:24:08.102777,1
10626,4,2017-11-01 17:24:27.990644,2017-11-01 17:24:27.990644,1
10627,3,2017-11-01 17:26:28.272539,2017-11-01 17:26:28.272539,1
10628,2,2017-11-01 17:26:48.041483,2017-11-01 17:26:48.041483,1
10629,2,2017-11-01 17:29:28.293986,2017-11-01 17:29:28.293986,0
10630,2,2017-11-01 17:30:08.328494,2017-11-01 17:30:08.328494,1
10631,1,2017-11-01 17:31:08.159565,2017-11-01 17:31:08.159565,2
10632,1,2017-11-01 17:31:48.080364,2017-11-01 17:31:48.080364,3
10633,1,2017-11-01 17:32:27.999642,2017-11-01 17:32:27.999642,4
10634,0,2017-11-01 17:32:48.150832,2017-11-01 17:32:48.150832,1000
10635,1,2017-11-01 17:33:28.172857,2017-11-01 17:33:28.172857,3
10636,0,2017-11-01 17:33:47.952296,2017-11-01 17:33:47.952296,1000
10637,1,2017-11-01 17:37:48.146348,2017-11-01 17:37:48.146348,5
10638,2,2017-11-01 17:38:07.992116,2017-11-01 17:38:07.992116,0
10639,1,2017-11-01 17:38:28.094612,2017-11-01 17:38:28.094612,5
10640,1,2017-11-01 17:38:47.890627,2017-11-01 17:38:47.890627,3
10641,0,2017-11-01 17:41:07.96934,2017-11-01 17:41:07.96934,1000
10642,1,2017-11-01 17:42:08.164312,2017-11-01 17:42:08.164312,1
10643,2,2017-11-01 17:43:28.23339,2017-11-01 17:43:28.23339,1
10644,1,2017-11-01 17:45:48.083101,2017-11-01 17:45:48.083101,4
10645,2,2017-11-01 17:47:08.067529,2017-11-01 17:47:08.067529,4
10646,1,2017-11-01 17:47:27.875576,2017-11-01 17:47:27.875576,4
10647,2,2017-11-01 17:48:28.084735,2017-11-01 17:48:28.084735,4
10648,2,2017-11-01 17:49:08.029748,2017-11-01 17:49:08.029748,3
10649,1,2017-11-01 17:51:28.268651,2017-11-01 17:51:28.268651,5
10650,0,2017-11-01 17:54:48.077354,2017-11-01 17:54:48.077354,1000
10651,1,2017-11-01 17:56:08.019991,2017-11-01 17:56:08.019991,17
10652,1,2017-11-01 17:58:28.182799,2017-11-01 17:58:28.182799,16
10653,1,2017-11-01 17:59:28.006711,2017-11-01 17:59:28.006711,15
10654,1,2017-11-01 17:59:48.062031,2017-11-01 17:59:48.062031,14
10655,1,2017-11-01 18:00:48.136141,2017-11-01 18:00:48.136141,13
10656,2,2017-11-01 18:01:08.03535,2017-11-01 18:01:08.03535,5
10657,2,2017-11-01 18:02:28.180099,2017-11-01 18:02:28.180099,4
10658,3,2017-11-01 18:02:48.039324,2017-11-01 18:02:48.039324,4
10659,3,2017-11-01 18:03:27.993455,2017-11-01 18:03:27.993455,3
10660,3,2017-11-01 18:05:48.222913,2017-11-01 18:05:48.222913,2
10661,3,2017-11-01 18:07:28.21905,2017-11-01 18:07:28.21905,1
10662,4,2017-11-01 18:07:47.978817,2017-11-01 18:07:47.978817,1
10663,5,2017-11-01 18:09:08.330619,2017-11-01 18:09:08.330619,1
10664,5,2017-11-01 18:10:28.107249,2017-11-01 18:10:28.107249,2
10665,4,2017-11-01 18:10:47.938367,2017-11-01 18:10:47.938367,2
10666,5,2017-11-01 18:12:08.236459,2017-11-01 18:12:08.236459,3
10667,4,2017-11-01 18:13:07.939157,2017-11-01 18:13:07.939157,2
10668,5,2017-11-01 18:13:28.054641,2017-11-01 18:13:28.054641,2
10669,4,2017-11-01 18:15:48.07027,2017-11-01 18:15:48.07027,3
10670,5,2017-11-01 18:16:08.317288,2017-11-01 18:16:08.317288,2
10671,6,2017-11-01 18:20:48.146134,2017-11-01 18:20:48.146134,2
10672,7,2017-11-01 18:21:08.008685,2017-11-01 18:21:08.008685,2
10673,7,2017-11-01 18:22:28.095436,2017-11-01 18:22:28.095436,1
10674,7,2017-11-01 18:24:48.290084,2017-11-01 18:24:48.290084,0
10675,6,2017-11-01 18:25:08.12082,2017-11-01 18:25:08.12082,0
10676,7,2017-11-01 18:25:28.008685,2017-11-01 18:25:28.008685,1
10677,6,2017-11-01 18:27:08.078433,2017-11-01 18:27:08.078433,0
10678,7,2017-11-01 18:27:48.035641,2017-11-01 18:27:48.035641,0
10679,7,2017-11-01 18:29:28.088541,2017-11-01 18:29:28.088541,1
10681,5,2017-11-01 18:30:48.062282,2017-11-01 18:30:48.062282,1
10682,4,2017-11-01 18:31:27.941108,2017-11-01 18:31:27.941108,1
10684,2,2017-11-01 18:34:48.154366,2017-11-01 18:34:48.154366,1
10688,3,2017-11-01 18:42:47.918684,2017-11-01 18:42:47.918684,2
10689,4,2017-11-01 18:44:08.174122,2017-11-01 18:44:08.174122,2
10692,5,2017-11-01 18:46:28.025932,2017-11-01 18:46:28.025932,0
10696,8,2017-11-01 18:52:48.213301,2017-11-01 18:52:48.213301,1
10697,8,2017-11-01 18:54:08.543128,2017-11-01 18:54:08.543128,0
10699,8,2017-11-01 18:55:48.096409,2017-11-01 18:55:48.096409,2
10701,7,2017-11-01 18:58:48.271049,2017-11-01 18:58:48.271049,1
10702,8,2017-11-01 19:00:08.084584,2017-11-01 19:00:08.084584,1
10704,6,2017-11-01 19:03:28.099904,2017-11-01 19:03:28.099904,1
10706,4,2017-11-01 19:09:28.138366,2017-11-01 19:09:28.138366,1
10707,5,2017-11-01 19:13:07.913015,2017-11-01 19:13:07.913015,1
10708,4,2017-11-01 19:15:47.983452,2017-11-01 19:15:47.983452,1
10709,5,2017-11-01 19:16:27.940951,2017-11-01 19:16:27.940951,1
10710,4,2017-11-01 19:17:48.0796,2017-11-01 19:17:48.0796,2
10714,8,2017-11-01 19:32:48.0007,2017-11-01 19:32:48.0007,1
10715,7,2017-11-01 19:33:28.228112,2017-11-01 19:33:28.228112,1
10716,6,2017-11-01 19:34:48.060162,2017-11-01 19:34:48.060162,1
10719,6,2017-11-01 19:40:08.192131,2017-11-01 19:40:08.192131,1
10721,7,2017-11-01 19:56:28.201569,2017-11-01 19:56:28.201569,0
10722,7,2017-11-01 19:57:08.164302,2017-11-01 19:57:08.164302,1
10724,6,2017-11-01 19:58:48.082639,2017-11-01 19:58:48.082639,1
10728,5,2017-11-01 20:03:08.15508,2017-11-01 20:03:08.15508,1
10729,4,2017-11-01 20:03:48.066548,2017-11-01 20:03:48.066548,1
10731,3,2017-11-01 20:12:47.994088,2017-11-01 20:12:47.994088,2
10734,2,2017-11-01 20:15:08.002475,2017-11-01 20:15:08.002475,2
10736,4,2017-11-01 20:17:08.246292,2017-11-01 20:17:08.246292,2
10737,5,2017-11-01 20:19:28.16988,2017-11-01 20:19:28.16988,2
10739,5,2017-11-01 20:24:28.12589,2017-11-01 20:24:28.12589,1
10741,5,2017-11-01 20:27:48.08122,2017-11-01 20:27:48.08122,2
10680,6,2017-11-01 18:30:28.626793,2017-11-01 18:30:28.626793,1
10683,3,2017-11-01 18:33:48.045163,2017-11-01 18:33:48.045163,1
10685,1,2017-11-01 18:35:07.943274,2017-11-01 18:35:07.943274,1
10686,1,2017-11-01 18:38:08.052595,2017-11-01 18:38:08.052595,2
10687,2,2017-11-01 18:42:28.096363,2017-11-01 18:42:28.096363,2
10690,5,2017-11-01 18:44:27.932746,2017-11-01 18:44:27.932746,2
10691,5,2017-11-01 18:45:48.09458,2017-11-01 18:45:48.09458,1
10693,5,2017-11-01 18:47:28.032425,2017-11-01 18:47:28.032425,1
10694,6,2017-11-01 18:48:47.942446,2017-11-01 18:48:47.942446,2
10695,7,2017-11-01 18:52:28.063065,2017-11-01 18:52:28.063065,2
10698,8,2017-11-01 18:54:48.046242,2017-11-01 18:54:48.046242,1
10700,8,2017-11-01 18:56:48.11442,2017-11-01 18:56:48.11442,1
10703,7,2017-11-01 19:01:08.138689,2017-11-01 19:01:08.138689,1
10705,5,2017-11-01 19:03:48.179544,2017-11-01 19:03:48.179544,1
10711,5,2017-11-01 19:18:08.240598,2017-11-01 19:18:08.240598,1
10712,6,2017-11-01 19:22:27.967826,2017-11-01 19:22:27.967826,1
10713,7,2017-11-01 19:27:28.176863,2017-11-01 19:27:28.176863,1
10717,8,2017-11-01 19:35:08.190032,2017-11-01 19:35:08.190032,1
10718,7,2017-11-01 19:38:28.151034,2017-11-01 19:38:28.151034,1
10720,7,2017-11-01 19:49:47.980452,2017-11-01 19:49:47.980452,1
10723,8,2017-11-01 19:58:27.978631,2017-11-01 19:58:27.978631,1
10725,6,2017-11-01 20:01:08.065599,2017-11-01 20:01:08.065599,0
10726,5,2017-11-01 20:01:47.933846,2017-11-01 20:01:47.933846,0
10727,4,2017-11-01 20:02:47.970645,2017-11-01 20:02:47.970645,1
10730,4,2017-11-01 20:04:48.225465,2017-11-01 20:04:48.225465,2
10732,2,2017-11-01 20:14:07.979056,2017-11-01 20:14:07.979056,2
10733,3,2017-11-01 20:14:48.180916,2017-11-01 20:14:48.180916,2
10735,3,2017-11-01 20:16:08.087994,2017-11-01 20:16:08.087994,2
10738,4,2017-11-01 20:23:28.098768,2017-11-01 20:23:28.098768,2
10740,4,2017-11-01 20:25:28.201997,2017-11-01 20:25:28.201997,2
10742,6,2017-11-01 20:31:05.35146,2017-11-01 20:31:05.35146,2
10743,6,2017-11-01 20:33:05.560991,2017-11-01 20:33:05.560991,1
10744,7,2017-11-01 20:35:25.36495,2017-11-01 20:35:25.36495,1
10745,6,2017-11-01 20:36:05.291547,2017-11-01 20:36:05.291547,1
10746,5,2017-11-01 20:39:25.559846,2017-11-01 20:39:25.559846,1
10747,4,2017-11-01 20:41:25.331059,2017-11-01 20:41:25.331059,1
10748,3,2017-11-01 20:48:45.487027,2017-11-01 20:48:45.487027,1
10749,2,2017-11-01 20:51:05.381255,2017-11-01 20:51:05.381255,1
10750,1,2017-11-01 20:53:22.317754,2017-11-01 20:53:22.317754,4
10751,2,2017-11-01 20:53:42.137756,2017-11-01 20:53:42.137756,2
10752,1,2017-11-01 20:56:22.171409,2017-11-01 20:56:22.171409,2
10753,2,2017-11-01 20:57:02.077738,2017-11-01 20:57:02.077738,1
10754,2,2017-11-01 21:00:22.189801,2017-11-01 21:00:22.189801,0
10755,2,2017-11-01 21:01:02.13912,2017-11-01 21:01:02.13912,1
10756,2,2017-11-01 21:03:22.203242,2017-11-01 21:03:22.203242,2
10757,3,2017-11-01 21:04:42.442238,2017-11-01 21:04:42.442238,2
10758,4,2017-11-01 21:05:42.185195,2017-11-01 21:05:42.185195,2
10759,4,2017-11-01 21:06:02.3721,2017-11-01 21:06:02.3721,1
10760,5,2017-11-01 21:10:22.3967,2017-11-01 21:10:22.3967,1
10761,5,2017-11-01 21:12:02.294659,2017-11-01 21:12:02.294659,0
10762,6,2017-11-01 21:13:22.398918,2017-11-01 21:13:22.398918,1
10763,6,2017-11-01 21:15:22.303383,2017-11-01 21:15:22.303383,0
10764,6,2017-11-01 21:17:02.391015,2017-11-01 21:17:02.391015,1
10765,5,2017-11-01 21:17:22.287811,2017-11-01 21:17:22.287811,1
10766,4,2017-11-01 21:22:02.188299,2017-11-01 21:22:02.188299,0
10767,3,2017-11-01 21:23:02.379625,2017-11-01 21:23:02.379625,4
10768,3,2017-11-01 21:24:22.284972,2017-11-01 21:24:22.284972,3
10769,3,2017-11-01 21:26:02.354765,2017-11-01 21:26:02.354765,2
10770,4,2017-11-01 21:26:22.283687,2017-11-01 21:26:22.283687,2
10771,5,2017-11-01 21:26:42.195113,2017-11-01 21:26:42.195113,2
10772,6,2017-11-01 21:28:22.225199,2017-11-01 21:28:22.225199,0
10773,5,2017-11-01 21:29:02.249907,2017-11-01 21:29:02.249907,2
10774,4,2017-11-01 21:30:42.439456,2017-11-01 21:30:42.439456,2
10775,4,2017-11-01 21:32:02.347202,2017-11-01 21:32:02.347202,1
10776,4,2017-11-01 21:33:42.234942,2017-11-01 21:33:42.234942,0
10777,3,2017-11-01 21:34:02.346234,2017-11-01 21:34:02.346234,1
10778,4,2017-11-01 21:37:02.389292,2017-11-01 21:37:02.389292,1
10779,3,2017-11-01 21:37:22.141464,2017-11-01 21:37:22.141464,1
10780,4,2017-11-01 21:39:22.260684,2017-11-01 21:39:22.260684,1
10781,5,2017-11-01 21:40:42.227795,2017-11-01 21:40:42.227795,1
10782,4,2017-11-01 21:42:02.195423,2017-11-01 21:42:02.195423,1
10783,6,2017-11-01 21:42:22.354694,2017-11-01 21:42:22.354694,1
10784,6,2017-11-01 21:46:42.353332,2017-11-01 21:46:42.353332,0
10785,7,2017-11-01 21:47:02.12658,2017-11-01 21:47:02.12658,0
10786,6,2017-11-01 21:47:22.250044,2017-11-01 21:47:22.250044,1
10787,5,2017-11-01 21:49:42.266231,2017-11-01 21:49:42.266231,1
10788,5,2017-11-01 21:50:42.447544,2017-11-01 21:50:42.447544,0
10789,5,2017-11-01 21:51:22.389689,2017-11-01 21:51:22.389689,1
10790,5,2017-11-01 21:53:42.179087,2017-11-01 21:53:42.179087,0
10791,5,2017-11-01 21:54:42.233421,2017-11-01 21:54:42.233421,1
10792,4,2017-11-01 21:55:42.048756,2017-11-01 21:55:42.048756,1
10793,3,2017-11-01 21:57:42.287904,2017-11-01 21:57:42.287904,2
10794,4,2017-11-01 22:00:42.391679,2017-11-01 22:00:42.391679,2
10795,3,2017-11-01 22:01:02.296193,2017-11-01 22:01:02.296193,2
10796,3,2017-11-01 22:02:22.260955,2017-11-01 22:02:22.260955,1
10797,2,2017-11-01 22:02:42.326735,2017-11-01 22:02:42.326735,1
10798,1,2017-11-01 22:03:02.218809,2017-11-01 22:03:02.218809,3
10799,0,2017-11-01 22:04:22.266614,2017-11-01 22:04:22.266614,1000
10800,1,2017-11-01 22:05:22.291377,2017-11-01 22:05:22.291377,10
10801,1,2017-11-01 22:07:02.070948,2017-11-01 22:07:02.070948,9
10802,2,2017-11-01 22:07:22.247546,2017-11-01 22:07:22.247546,2
10803,3,2017-11-01 22:09:42.276064,2017-11-01 22:09:42.276064,2
10804,4,2017-11-01 22:13:42.300564,2017-11-01 22:13:42.300564,2
10805,5,2017-11-01 22:14:22.276773,2017-11-01 22:14:22.276773,2
10806,5,2017-11-01 22:17:22.273241,2017-11-01 22:17:22.273241,1
10807,4,2017-11-01 22:18:42.247907,2017-11-01 22:18:42.247907,1
10808,3,2017-11-01 22:19:22.178828,2017-11-01 22:19:22.178828,1
10809,4,2017-11-01 22:20:42.202512,2017-11-01 22:20:42.202512,1
10810,4,2017-11-01 22:21:22.117694,2017-11-01 22:21:22.117694,0
10811,4,2017-11-01 22:24:02.312578,2017-11-01 22:24:02.312578,1
10812,4,2017-11-01 22:25:02.079842,2017-11-01 22:25:02.079842,2
10813,5,2017-11-01 22:25:22.182356,2017-11-01 22:25:22.182356,2
10814,4,2017-11-01 22:26:42.16875,2017-11-01 22:26:42.16875,2
10815,5,2017-11-01 22:28:22.191806,2017-11-01 22:28:22.191806,2
10816,5,2017-11-01 22:31:22.089806,2017-11-01 22:31:22.089806,1
10817,6,2017-11-01 22:31:42.190635,2017-11-01 22:31:42.190635,1
10818,7,2017-11-01 22:34:22.113787,2017-11-01 22:34:22.113787,1
10819,8,2017-11-01 22:34:42.239775,2017-11-01 22:34:42.239775,1
10820,9,2017-11-01 22:35:22.248934,2017-11-01 22:35:22.248934,1
10821,8,2017-11-01 22:35:42.162801,2017-11-01 22:35:42.162801,2
10822,9,2017-11-01 22:36:42.322919,2017-11-01 22:36:42.322919,2
10823,8,2017-11-01 22:37:02.228553,2017-11-01 22:37:02.228553,2
10824,9,2017-11-01 22:40:42.158537,2017-11-01 22:40:42.158537,2
10825,9,2017-11-01 22:42:02.267682,2017-11-01 22:42:02.267682,1
10826,9,2017-11-01 22:43:02.367976,2017-11-01 22:43:02.367976,0
10827,8,2017-11-01 22:44:22.232231,2017-11-01 22:44:22.232231,0
10828,8,2017-11-01 22:45:42.327978,2017-11-01 22:45:42.327978,1
10829,7,2017-11-01 22:46:02.111027,2017-11-01 22:46:02.111027,1
10830,8,2017-11-01 22:46:42.179084,2017-11-01 22:46:42.179084,1
10831,7,2017-11-01 22:48:22.345511,2017-11-01 22:48:22.345511,1
10832,8,2017-11-01 22:50:22.219794,2017-11-01 22:50:22.219794,1
10833,9,2017-11-01 22:51:42.206939,2017-11-01 22:51:42.206939,1
10834,9,2017-11-01 22:56:02.301023,2017-11-01 22:56:02.301023,0
10838,8,2017-11-01 23:01:22.331821,2017-11-01 23:01:22.331821,1
10839,7,2017-11-01 23:03:22.348086,2017-11-01 23:03:22.348086,2
10840,6,2017-11-01 23:04:02.088082,2017-11-01 23:04:02.088082,2
10841,7,2017-11-01 23:08:22.132649,2017-11-01 23:08:22.132649,2
10844,7,2017-11-01 23:09:42.406902,2017-11-01 23:09:42.406902,1
10849,5,2017-11-01 23:15:42.071538,2017-11-01 23:15:42.071538,1
10850,4,2017-11-01 23:17:02.097539,2017-11-01 23:17:02.097539,2
10851,3,2017-11-01 23:17:42.048068,2017-11-01 23:17:42.048068,3
10855,3,2017-11-01 23:19:42.276045,2017-11-01 23:19:42.276045,3
10856,2,2017-11-01 23:21:02.291201,2017-11-01 23:21:02.291201,3
10857,1,2017-11-01 23:22:02.084638,2017-11-01 23:22:02.084638,3
10860,2,2017-11-01 23:26:22.247662,2017-11-01 23:26:22.247662,6
10862,4,2017-11-01 23:28:22.254416,2017-11-01 23:28:22.254416,2
10863,3,2017-11-01 23:29:02.247597,2017-11-01 23:29:02.247597,2
10867,4,2017-11-01 23:32:42.135567,2017-11-01 23:32:42.135567,1
10870,3,2017-11-01 23:36:42.30324,2017-11-01 23:36:42.30324,1
10871,3,2017-11-01 23:37:22.273909,2017-11-01 23:37:22.273909,0
10872,2,2017-11-01 23:38:02.190832,2017-11-01 23:38:02.190832,3
10873,1,2017-11-01 23:39:02.246125,2017-11-01 23:39:02.246125,4
10879,6,2017-11-01 23:45:42.150192,2017-11-01 23:45:42.150192,0
10882,6,2017-11-01 23:49:02.259308,2017-11-01 23:49:02.259308,1
10884,6,2017-11-01 23:51:42.136745,2017-11-01 23:51:42.136745,1
10885,6,2017-11-01 23:52:22.355847,2017-11-01 23:52:22.355847,2
10886,5,2017-11-01 23:53:02.062267,2017-11-01 23:53:02.062267,2
10887,5,2017-11-01 23:54:42.084219,2017-11-01 23:54:42.084219,1
10892,2,2017-11-01 23:59:02.239374,2017-11-01 23:59:02.239374,1
10893,1,2017-11-02 00:01:22.342167,2017-11-02 00:01:22.342167,1
10895,1,2017-11-02 00:02:02.316644,2017-11-02 00:02:02.316644,1
10896,2,2017-11-02 00:04:22.215725,2017-11-02 00:04:22.215725,1
10898,2,2017-11-02 00:08:22.317418,2017-11-02 00:08:22.317418,0
10902,4,2017-11-02 00:13:22.195456,2017-11-02 00:13:22.195456,3
10905,5,2017-11-02 00:16:42.398645,2017-11-02 00:16:42.398645,3
10907,4,2017-11-02 00:18:42.309463,2017-11-02 00:18:42.309463,3
10908,5,2017-11-02 00:19:22.331656,2017-11-02 00:19:22.331656,0
10909,4,2017-11-02 00:21:22.213126,2017-11-02 00:21:22.213126,3
10911,6,2017-11-02 00:27:22.477006,2017-11-02 00:27:22.477006,3
10914,6,2017-11-02 00:31:22.314914,2017-11-02 00:31:22.314914,1
10916,8,2017-11-02 00:33:22.129781,2017-11-02 00:33:22.129781,1
10918,8,2017-11-02 00:36:22.110594,2017-11-02 00:36:22.110594,1
10919,7,2017-11-02 00:38:02.140072,2017-11-02 00:38:02.140072,1
10923,9,2017-11-02 00:41:42.212398,2017-11-02 00:41:42.212398,1
10925,9,2017-11-02 00:43:22.262557,2017-11-02 00:43:22.262557,0
10931,6,2017-11-02 00:50:42.091395,2017-11-02 00:50:42.091395,1
10933,4,2017-11-02 00:54:02.070963,2017-11-02 00:54:02.070963,1
10936,4,2017-11-02 01:02:02.069422,2017-11-02 01:02:02.069422,3
10940,4,2017-11-02 01:04:42.299353,2017-11-02 01:04:42.299353,1
10943,5,2017-11-02 01:13:42.357875,2017-11-02 01:13:42.357875,1
10945,5,2017-11-02 01:17:42.396779,2017-11-02 01:17:42.396779,1
10946,4,2017-11-02 01:20:42.26211,2017-11-02 01:20:42.26211,1
10948,4,2017-11-02 01:23:22.013616,2017-11-02 01:23:22.013616,1
10949,5,2017-11-02 01:24:02.497885,2017-11-02 01:24:02.497885,1
10950,4,2017-11-02 01:29:22.28799,2017-11-02 01:29:22.28799,1
10952,2,2017-11-02 01:32:02.611285,2017-11-02 01:32:02.611285,1
10955,2,2017-11-02 01:35:42.311513,2017-11-02 01:35:42.311513,4
10956,2,2017-11-02 01:36:22.319543,2017-11-02 01:36:22.319543,5
10957,1,2017-11-02 01:37:02.258273,2017-11-02 01:37:02.258273,5
10960,0,2017-11-02 01:43:22.21588,2017-11-02 01:43:22.21588,1000
10961,1,2017-11-02 01:49:02.155451,2017-11-02 01:49:02.155451,3
10963,2,2017-11-02 01:50:22.415252,2017-11-02 01:50:22.415252,4
10964,1,2017-11-02 01:51:02.272684,2017-11-02 01:51:02.272684,6
10965,2,2017-11-02 01:52:22.264928,2017-11-02 01:52:22.264928,3
10966,2,2017-11-02 01:53:02.130308,2017-11-02 01:53:02.130308,4
10968,2,2017-11-02 01:55:42.193137,2017-11-02 01:55:42.193137,2
10969,3,2017-11-02 01:57:22.282892,2017-11-02 01:57:22.282892,2
10972,5,2017-11-02 02:00:22.244003,2017-11-02 02:00:22.244003,1
